BAC_Wp2	833	495	-	1	1
BAC_Wp2	4061	3262	+	5	0.666666666666667
BAC_Wp2	4061	3699	+	3	0.5
BAC_Wp2	4142	3517	-	2	1
BAC_Wp2	5592	5354	+	2	1
BAC_Wp2	11679	11336	+	1	1
BAC_Wp2	11742	11361	+	2	1
BAC_Wp2	25287	24642	-	2	0.363636363636364
BAC_Wp2	26195	25098	-	1	1
BAC_Wp2	42288	41892	+	1	1
BAC_Wp2	42333	41871	-	1	0.285714285714286
BAC_Wp2	52115	50157	-	1	0.333333333333333
BAC_Wp2	53064	50946	-	2	0.444444444444444
BAC_Wp2	53894	53298	-	2	1
BAC_Wp2	66511	64594	-	2	1
BAC_Wp2	66531	65451	+	4	1
BAC_Wp2	67335	66250	+	2	0.5
BAC_Wp2	72183	70459	+	1	1
BAC_Wp2	74121	73756	-	2	1
BAC_Wp2	76172	75875	-	2	0.117647058823529
BAC_Wp2	76639	73548	-	4	0.8
BAC_Wp2	77971	75875	-	3	0.105263157894737
BAC_Wp2	77971	77608	-	1	0.0625
BAC_Wp2	77971	77612	-	2	0.108108108108108
BAC_Wp2	82350	81470	-	2	0.114285714285714
BAC_Wp2	82855	82671	-	1	1
BAC_Wp2	83274	75875	-	4	0.19047619047619
BAC_Wp2	83274	81188	-	4	0.421052631578947
BAC_Wp2	83274	81470	-	4	0.181818181818182
BAC_Wp2	83274	82178	-	1	0.125
BAC_Wp2	84680	82598	-	2	1
BAC_Wp2	86248	85936	-	1	0.2
BAC_Wp2	86939	86349	-	1	1
BAC_Wp2	90961	90599	+	2	0.571428571428571
BAC_Wp2	96424	93557	-	2	0.363636363636364
BAC_Wp2	99351	98375	+	2	1
BAC_Wp2	99719	99352	+	1	1
BAC_Wp2	99990	99724	+	1	0.666666666666667
BAC_Wp2	100985	99693	+	2	0.8
BAC_Wp2	112815	112223	-	2	0.666666666666667
BAC_Wp2	113103	112034	+	3	0.0594059405940594
BAC_Wp2	113103	112846	+	1	0.0229885057471264
BAC_Wp2	113612	112034	+	2	0.0353982300884956
BAC_Wp2	113612	112846	+	2	0.0404040404040404
BAC_Wp2	113735	112034	+	2	0.0714285714285714
BAC_Wp2	113735	112846	+	3	0.142857142857143
