BAC_Wp2	4061	3699	+	2	0.8
BAC_Wp2	4153	3517	-	2	1
BAC_Wp2	11803	11327	-	1	0.5
BAC_Wp2	11803	11408	-	1	0.285714285714286
BAC_Wp2	12976	12737	+	1	1
BAC_Wp2	27704	27320	-	1	1
BAC_Wp2	32553	32280	+	3	1
BAC_Wp2	34837	33545	+	2	1
BAC_Wp2	42333	41871	-	2	0.8
BAC_Wp2	44682	43908	-	1	1
BAC_Wp2	47195	46860	+	2	1
BAC_Wp2	52115	50157	-	1	0.4
BAC_Wp2	61776	61384	-	1	1
BAC_Wp2	67047	66319	-	2	1
BAC_Wp2	67335	66250	+	1	1
BAC_Wp2	76329	75970	+	2	1
BAC_Wp2	76391	75798	+	1	1
BAC_Wp2	77971	75875	-	5	0.196078431372549
BAC_Wp2	81818	81470	-	1	0.0833333333333333
BAC_Wp2	82350	75875	-	1	0.0689655172413793
BAC_Wp2	83274	75725	-	2	0.4
BAC_Wp2	83274	81470	-	2	0.129032258064516
BAC_Wp2	84680	83097	-	2	0.2
BAC_Wp2	85966	85365	+	2	0.333333333333333
BAC_Wp2	94870	93557	-	2	0.148148148148148
BAC_Wp2	96424	75875	-	1	0.0625
BAC_Wp2	96424	93557	-	2	0.2
BAC_Wp2	96424	94416	-	1	0.125
BAC_Wp2	100078	99070	-	1	0.333333333333333
BAC_Wp2	100468	100078	-	1	1
BAC_Wp2	103986	103154	-	1	0.5
BAC_Wp2	113103	112034	+	5	0.075187969924812
BAC_Wp2	113612	112034	+	2	0.0357142857142857
BAC_Wp2	114003	112034	+	23	0.340740740740741
BAC_Wp2	114003	112039	+	2	0.0459770114942529
BAC_Wp2	114003	112846	+	1	0.0173913043478261
BAC_Wp2	114003	113474	+	5	0.0675675675675676
BAC_Wp2	114003	113613	+	2	0.0465116279069767
BAC_Wp2	116003	115240	-	1	1
BAC_Wp2	118320	117857	-	1	0.117647058823529
BAC_Wp2	118601	117272	-	1	0.105263157894737
BAC_Wp2	118601	117857	-	9	0.529411764705882
BAC_Wp2	119925	119701	+	2	0.0196078431372549
BAC_Wp2	120293	119701	+	6	0.0576923076923077
BAC_Wp2	120395	119701	+	10	0.0943396226415094
BAC_Wp2	120753	119701	+	5	0.0483091787439614
BAC_Wp2	120777	119701	+	6	0.0576923076923077
BAC_Wp2	120865	119701	+	58	0.446153846153846
BAC_Wp2	121132	119701	+	1	0.00985221674876847
BAC_Wp2	121246	119701	+	6	0.0576923076923077
BAC_Wp2	121261	119701	+	13	0.12093023255814
BAC_Wp2	121308	119783	-	4	0.111111111111111
BAC_Wp2	121308	119788	-	5	0.344827586206897
BAC_Wp2	123956	103154	-	2	0.8
BAC_Wp2	124005	123555	-	1	0.666666666666667
BAC_Wp2	125289	124128	+	17	0.618181818181818
BAC_Wp2	126161	124128	+	2	0.0952380952380952
BAC_Wp2	127331	124128	+	1	0.0512820512820513
BAC_Wp2	127539	126950	-	1	0.5
BAC_Wp2	127574	124128	+	2	0.0952380952380952
BAC_Wp2	127574	126101	+	4	0.216216216216216
BAC_Wp2	128979	119701	+	24	0.188976377952756
BAC_Wp2	128979	122168	+	1	0.0377358490566038
BAC_Wp2	128979	126101	+	4	0.112676056338028
BAC_Wp2	128979	127228	+	2	0.0512820512820513
BAC_Wp2	128979	128589	+	7	0.194444444444444
BAC_Wp2	129141	119701	+	2	0.0195121951219512
BAC_Wp2	130026	119701	+	1	0.0091324200913242
BAC_Wp2	130253	119701	+	1	0.0087719298245614
BAC_Wp2	130253	128722	+	2	0.142857142857143
BAC_Wp2	130441	119701	+	1	0.00985221674876847
BAC_Wp2	131716	130196	+	5	0.175438596491228
BAC_Wp2	131721	130196	+	4	0.0975609756097561
BAC_Wp2	131803	75875	-	5	0.0357142857142857
BAC_Wp2	131803	81470	-	1	0.00701754385964912
BAC_Wp2	131803	100823	-	1	0.00757575757575758
BAC_Wp2	131803	121063	-	1	0.00760456273764259
BAC_Wp2	131803	121251	-	1	0.00699300699300699
BAC_Wp2	131803	123555	-	1	0.00757575757575758
BAC_Wp2	131803	129951	-	6	0.0447761194029851
BAC_Wp2	131803	130243	-	13	0.0945454545454545
BAC_Wp2	131803	130258	-	6	0.0447761194029851
BAC_Wp2	131803	130372	-	1	0.00760456273764259
BAC_Wp2	131803	130639	-	58	0.360248447204969
BAC_Wp2	131803	130727	-	6	0.0447761194029851
BAC_Wp2	131803	130751	-	5	0.0371747211895911
BAC_Wp2	131803	131109	-	10	0.0735294117647059
BAC_Wp2	131803	131211	-	6	0.0447761194029851
BAC_Wp2	131803	131579	-	2	0.0151515151515152
BAC_Wp2	132371	130639	-	2	0.0625
BAC_Wp2	132371	130751	-	2	0.363636363636364
BAC_Wp2	133154	119701	+	1	0.00985221674876847
BAC_Wp2	133639	132895	+	9	0.346153846153846
BAC_Wp2	133639	133176	+	1	0.117647058823529
BAC_Wp2	133771	119701	+	2	0.019047619047619
BAC_Wp2	133935	131849	+	48	0.95049504950495
BAC_Wp2	134224	132895	+	1	0.0540540540540541
BAC_Wp2	136256	135493	+	1	1
