BAC_Wp2	833	495	-	1	1
BAC_Wp2	4061	3262	+	1	0.222222222222222
BAC_Wp2	4061	3699	+	2	0.363636363636364
BAC_Wp2	9158	6894	-	3	0.545454545454545
BAC_Wp2	11518	11253	+	2	1
BAC_Wp2	25287	24642	-	3	0.75
BAC_Wp2	35054	34628	-	2	1
BAC_Wp2	35918	35534	-	1	1
BAC_Wp2	41736	41611	-	1	1
BAC_Wp2	42288	41751	+	1	1
BAC_Wp2	42333	41871	-	2	0.571428571428571
BAC_Wp2	51238	50157	-	1	0.285714285714286
BAC_Wp2	51455	50946	-	1	0.166666666666667
BAC_Wp2	65158	64740	-	2	1
BAC_Wp2	67047	66319	-	1	0.153846153846154
BAC_Wp2	68428	67125	-	1	1
BAC_Wp2	73460	73111	+	2	1
BAC_Wp2	76172	75875	-	1	0.0769230769230769
BAC_Wp2	77971	77612	-	3	0.142857142857143
BAC_Wp2	81767	81218	-	8	1
BAC_Wp2	82350	77608	-	2	0.333333333333333
BAC_Wp2	83274	75875	-	5	0.303030303030303
BAC_Wp2	83274	81470	-	2	0.1
BAC_Wp2	85915	85478	-	1	0.166666666666667
BAC_Wp2	86072	83188	-	1	1
BAC_Wp2	86362	86101	-	1	0.4
BAC_Wp2	96424	95271	-	6	0.5
BAC_Wp2	101630	100823	-	2	0.333333333333333
BAC_Wp2	103986	103154	-	1	0.285714285714286
BAC_Wp2	112162	100013	+	2	0.0476190476190476
BAC_Wp2	112679	112359	+	1	0.222222222222222
BAC_Wp2	112905	112680	+	4	0.5
BAC_Wp2	113103	112034	+	2	0.0296296296296296
BAC_Wp2	113122	112634	-	2	0.8
BAC_Wp2	113612	112034	+	1	0.0273972602739726
BAC_Wp2	113735	112034	+	2	0.0645161290322581
BAC_Wp2	114003	112034	+	10	0.185185185185185
BAC_Wp2	114003	112846	+	1	0.0232558139534884
BAC_Wp2	114003	113008	+	3	0.0465116279069767
BAC_Wp2	114003	113474	+	2	0.0298507462686567
BAC_Wp2	116201	115725	+	1	1
BAC_Wp2	116563	114340	-	1	1
BAC_Wp2	117856	116846	-	2	0.444444444444444
BAC_Wp2	118194	116659	+	2	0.19047619047619
BAC_Wp2	118320	117857	-	4	0.266666666666667
BAC_Wp2	118367	117857	-	13	0.666666666666667
BAC_Wp2	118601	117163	-	1	0.0625
BAC_Wp2	118601	117272	-	4	0.333333333333333
BAC_Wp2	118601	117857	-	4	0.173913043478261
BAC_Wp2	120293	119701	+	3	0.0315789473684211
BAC_Wp2	120395	119701	+	2	0.0211640211640212
BAC_Wp2	120480	119701	+	6	0.0621761658031088
BAC_Wp2	120753	119701	+	2	0.0211640211640212
BAC_Wp2	120777	119701	+	4	0.0418848167539267
BAC_Wp2	120865	119701	+	60	0.48582995951417
BAC_Wp2	121261	119701	+	28	0.26046511627907
BAC_Wp2	121308	112571	-	2	0.108108108108108
BAC_Wp2	121308	119788	-	3	0.2
BAC_Wp2	121308	120136	-	1	0.0740740740740741
BAC_Wp2	121525	121251	-	1	0.0588235294117647
BAC_Wp2	123956	103154	-	3	0.666666666666667
BAC_Wp2	124005	103154	-	2	0.5
BAC_Wp2	125289	124128	+	20	0.689655172413793
BAC_Wp2	127774	126769	+	1	1
BAC_Wp2	128979	119701	+	25	0.213675213675214
BAC_Wp2	128979	126101	+	2	0.0714285714285714
BAC_Wp2	128979	128589	+	6	0.176470588235294
BAC_Wp2	129026	128688	-	1	1
BAC_Wp2	129466	129117	-	2	0.363636363636364
BAC_Wp2	130253	119701	+	3	0.0272727272727273
BAC_Wp2	130253	129979	+	1	0.0588235294117647
BAC_Wp2	131368	119701	+	1	0.0105820105820106
BAC_Wp2	131368	130196	+	1	0.0714285714285714
BAC_Wp2	131716	119701	+	2	0.02
BAC_Wp2	131716	130196	+	3	0.153846153846154
BAC_Wp2	131803	66319	-	2	0.0130293159609121
BAC_Wp2	131803	75875	-	11	0.0685358255451713
BAC_Wp2	131803	99422	-	2	0.0133779264214047
BAC_Wp2	131803	111810	-	1	0.00671140939597315
BAC_Wp2	131803	119788	-	2	0.0132450331125828
BAC_Wp2	131803	120136	-	1	0.00668896321070234
BAC_Wp2	131803	121251	-	3	0.0181818181818182
BAC_Wp2	131803	129951	-	10	0.0651465798045603
BAC_Wp2	131803	130243	-	28	0.172307692307692
BAC_Wp2	131803	130639	-	60	0.32967032967033
BAC_Wp2	131803	130727	-	4	0.026578073089701
BAC_Wp2	131803	130751	-	2	0.0133779264214047
BAC_Wp2	131803	131024	-	6	0.0396039603960396
BAC_Wp2	131803	131109	-	2	0.0133779264214047
BAC_Wp2	131803	131211	-	3	0.02
BAC_Wp2	132371	130479	-	2	0.363636363636364
BAC_Wp2	132371	130639	-	7	0.184210526315789
BAC_Wp2	133639	132895	+	4	0.137931034482759
BAC_Wp2	133639	133129	+	13	0.666666666666667
BAC_Wp2	133639	133176	+	4	0.266666666666667
BAC_Wp2	133935	131849	+	28	0.756756756756757
BAC_Wp2	134224	132895	+	4	0.222222222222222
BAC_Wp2	134333	132895	+	1	0.0454545454545455
BAC_Wp2	134650	133640	+	2	0.444444444444444
BAC_Wp2	134837	133302	-	2	0.0625
BAC_Wp2	135771	135295	-	1	1
BAC_Wp2	137156	134933	+	1	1
BAC_Wp2	137489	135938	-	1	1
