BAC_Wp2	3995	3517	-	1	0.5
BAC_Wp2	4061	3262	+	5	0.666666666666667
BAC_Wp2	4061	3699	+	3	0.5
BAC_Wp2	4142	3517	-	2	0.8
BAC_Wp2	9885	3262	+	2	0.4
BAC_Wp2	11817	11117	+	2	1
BAC_Wp2	15379	14048	-	1	0.4
BAC_Wp2	19054	18749	-	1	1
BAC_Wp2	19181	18822	-	1	1
BAC_Wp2	35879	35160	-	1	1
BAC_Wp2	36320	34056	+	1	1
BAC_Wp2	46841	46094	-	1	0.5
BAC_Wp2	54837	54303	+	2	1
BAC_Wp2	56120	55783	+	1	1
BAC_Wp2	66511	65491	-	1	0.333333333333333
BAC_Wp2	66531	65451	+	1	1
BAC_Wp2	77971	75875	-	2	0.1
BAC_Wp2	77971	77608	-	3	0.181818181818182
BAC_Wp2	78762	78081	+	4	0.347826086956522
BAC_Wp2	78984	75875	-	1	0.142857142857143
BAC_Wp2	81414	74053	+	1	0.666666666666667
BAC_Wp2	81638	81105	+	2	0.571428571428571
BAC_Wp2	82350	81470	-	2	0.108108108108108
BAC_Wp2	83274	81470	-	6	0.324324324324324
BAC_Wp2	85966	85365	+	2	0.307692307692308
BAC_Wp2	86090	83097	-	1	0.153846153846154
BAC_Wp2	86210	85944	+	2	0.571428571428571
BAC_Wp2	95811	95271	-	2	0.235294117647059
BAC_Wp2	103986	103154	-	1	0.4
BAC_Wp2	113109	112291	-	1	0.5
BAC_Wp2	113612	112039	+	2	0.0754716981132075
BAC_Wp2	113725	113148	+	1	1
BAC_Wp2	113735	112034	+	1	0.0476190476190476
BAC_Wp2	113735	112846	+	2	0.117647058823529
BAC_Wp2	114003	100013	+	2	0.0388349514563107
BAC_Wp2	114003	112009	+	2	0.0392156862745098
BAC_Wp2	114003	112034	+	13	0.198473282442748
BAC_Wp2	114003	112846	+	2	0.032520325203252
BAC_Wp2	114003	113008	+	11	0.145695364238411
BAC_Wp2	114003	113474	+	3	0.0350877192982456
BAC_Wp2	116456	114546	-	1	1
BAC_Wp2	116846	116121	-	2	1
BAC_Wp2	118367	117857	-	2	0.307692307692308
BAC_Wp2	118601	117561	-	1	0.117647058823529
BAC_Wp2	118601	117857	-	5	0.476190476190476
BAC_Wp2	120293	119701	+	4	0.0418848167539267
BAC_Wp2	120395	119701	+	10	0.101522842639594
BAC_Wp2	120602	119701	+	1	0.0106382978723404
BAC_Wp2	120753	119701	+	2	0.0211640211640212
BAC_Wp2	120777	119701	+	12	0.120603015075377
BAC_Wp2	120865	119701	+	47	0.401709401709402
BAC_Wp2	121261	119701	+	9	0.0918367346938776
BAC_Wp2	121308	120136	-	2	0.210526315789474
BAC_Wp2	123956	103154	-	1	0.4
BAC_Wp2	124005	103154	-	2	0.666666666666667
BAC_Wp2	124507	124251	-	1	1
BAC_Wp2	125289	124128	+	32	0.810126582278481
BAC_Wp2	126161	124128	+	4	0.150943396226415
BAC_Wp2	127574	126101	+	2	0.166666666666667
BAC_Wp2	128979	119701	+	19	0.155737704918033
BAC_Wp2	128979	120218	+	1	0.0344827586206897
BAC_Wp2	128979	122168	+	1	0.0344827586206897
BAC_Wp2	128979	124128	+	1	0.0210526315789474
BAC_Wp2	128979	126101	+	4	0.106666666666667
BAC_Wp2	128979	128589	+	5	0.135135135135135
BAC_Wp2	128979	128648	+	2	0.0677966101694915
BAC_Wp2	129141	124128	+	1	0.0512820512820513
BAC_Wp2	130253	119701	+	4	0.0344827586206897
BAC_Wp2	130253	128589	+	3	0.0967741935483871
BAC_Wp2	130664	119701	+	1	0.0106382978723404
BAC_Wp2	131368	119701	+	2	0.0209424083769634
BAC_Wp2	131368	130196	+	2	0.108108108108108
BAC_Wp2	131716	119701	+	1	0.0101522842639594
BAC_Wp2	131803	67222	-	2	0.0169491525423729
BAC_Wp2	131803	75875	-	7	0.0569105691056911
BAC_Wp2	131803	81470	-	1	0.00775193798449612
BAC_Wp2	131803	84140	-	2	0.0169491525423729
BAC_Wp2	131803	100823	-	2	0.0167364016736402
BAC_Wp2	131803	119788	-	1	0.00851063829787234
BAC_Wp2	131803	120136	-	2	0.0168067226890756
BAC_Wp2	131803	120840	-	1	0.00851063829787234
BAC_Wp2	131803	121251	-	4	0.0293040293040293
BAC_Wp2	131803	129951	-	5	0.0418410041841004
BAC_Wp2	131803	129966	-	1	0.00851063829787234
BAC_Wp2	131803	130243	-	9	0.0740740740740741
BAC_Wp2	131803	130639	-	47	0.334519572953737
BAC_Wp2	131803	130727	-	12	0.0975609756097561
BAC_Wp2	131803	130751	-	2	0.0169491525423729
BAC_Wp2	131803	130902	-	1	0.00851063829787234
BAC_Wp2	131803	131109	-	10	0.0819672131147541
BAC_Wp2	131803	131211	-	4	0.0336134453781513
BAC_Wp2	132768	130196	+	2	0.114285714285714
BAC_Wp2	133639	119701	+	2	0.02
BAC_Wp2	133639	132895	+	5	0.285714285714286
BAC_Wp2	133639	133129	+	2	0.266666666666667
BAC_Wp2	133935	131849	+	35	0.909090909090909
BAC_Wp2	133935	132895	+	1	0.03125
BAC_Wp2	135375	134650	+	2	1
BAC_Wp2	136950	135040	+	1	0.4
BAC_Wp2	153966	119701	+	2	0.0211640211640212
BAC_Wp2	156229	119701	+	2	0.0211640211640212
BAC_Wp2	256299	119701	+	1	0.0106382978723404
